target,id,date,is_querry,user_name,tweet,len_text
0,1467947913,Mon Apr 06 22:56:58 PDT 2009,NO_QUERY,jonsgrownwoman,@JonathanRKnight aw ok goonite....  ,36
0,1468160816,Tue Apr 07 00:02:50 PDT 2009,NO_QUERY,angelawr77,Damn it. I hate this stage of the breakup process. I miss the boy.  We had just fallen in love. DAMN IT. WHY???!!!  Poop.,121
0,1467855673,Mon Apr 06 22:31:29 PDT 2009,NO_QUERY,IluvJoelMadden,Going to school soon... can't find anything to wear!! gosh it's so hard ,72
0,1468045819,Mon Apr 06 23:25:42 PDT 2009,NO_QUERY,browncoat24,Damnit I was really digging this season of Reaper  http://www.tv.com/story/13720.html?ref_story_id=13720&amp;ref_type=1101&amp;ref_name=story,141
0,1467904302,Mon Apr 06 22:44:34 PDT 2009,NO_QUERY,bsbnumber1fan,"@nick_carter Aww Nick!! I like your hair longer, why did you cut it off?  Break. My. Heart.",91
0,1467963418,Mon Apr 06 23:01:14 PDT 2009,NO_QUERY,Zimily,"I had a horrible nightmare last night which affected my sleep, now I'm really tired ",84
0,1467878633,Mon Apr 06 22:37:35 PDT 2009,NO_QUERY,husqvarna,i have to take my sidekick back. ,33
0,1467899707,Mon Apr 06 22:43:17 PDT 2009,NO_QUERY,abean2007,Wish I had all the XBLM downloads all on the gamertag 'Hitokyri'. This 5 gamertag thing is nonsense... and I'm tired of it ,123
0,1467917800,Mon Apr 06 22:48:19 PDT 2009,NO_QUERY,Sarinluck,trying to reduce the number of cigarettes in each day! ,55
0,1468084476,Mon Apr 06 23:37:41 PDT 2009,NO_QUERY,deafdorkette86,Now i want Amanita  ...someone made me feel unliving.,53
0,1468278742,Tue Apr 07 00:42:38 PDT 2009,NO_QUERY,DreamCharon,4 am insomnia is a BITCH ,25
0,1468204943,Tue Apr 07 00:17:11 PDT 2009,NO_QUERY,smabbi,Someone needs to give this baby a home!!! I would but it's a bit too soon  http://tinyurl.com/dzbppd,100
0,1467879203,Mon Apr 06 22:37:44 PDT 2009,NO_QUERY,iggyp,I just saw that they found that Tracy girl in a piece of luggage... How fucking terrible ,89
0,1468006591,Mon Apr 06 23:13:35 PDT 2009,NO_QUERY,rchlrchfrt,went to ihop again. Great for a diet   At least there were no kung foo pancakes this time. -Rachel-,99
0,1467811184,Mon Apr 06 22:19:57 PDT 2009,NO_QUERY,ElleCTF,my whole body feels itchy and like its on fire ,47
0,1468140704,Mon Apr 06 23:56:18 PDT 2009,NO_QUERY,shimmershone,@razzberrie wha so now its 4GB! yay! haha no more laggy computers! but my mba cannot upgrade ,93
0,1468133338,Mon Apr 06 23:53:59 PDT 2009,NO_QUERY,RachelPipkin,Not anymore  how does Daisy manage to take up 75% of the bed?,61
0,1467892075,Mon Apr 06 22:41:09 PDT 2009,NO_QUERY,ARExistence,"@austinhill I wish I was!  Sold out   If you have some time let me know, I would love to hear more about what you are up to!",124
0,1467916851,Mon Apr 06 22:48:03 PDT 2009,NO_QUERY,digitales,@celycarmo i'm sorry I don't understand your last comment ,58
0,1468270297,Tue Apr 07 00:39:40 PDT 2009,NO_QUERY,SER99,its sprained!!  so glad im on holidays,38
0,1467978564,Mon Apr 06 23:05:28 PDT 2009,NO_QUERY,saltypond,@syekr is myki really horrible? ,32
0,1467813137,Mon Apr 06 22:20:25 PDT 2009,NO_QUERY,armotley,about to file taxes ,20
0,1467874479,Mon Apr 06 22:36:26 PDT 2009,NO_QUERY,princessseli,Missing My BFF  watching home and away it reminds me of her and me  we &lt;3 It. shout out to u courts,102
0,1467953277,Mon Apr 06 22:58:29 PDT 2009,NO_QUERY,sudheeshu,Struggling hard with Inventory ,31
0,1468039579,Mon Apr 06 23:23:46 PDT 2009,NO_QUERY,hermorrine,"@TheBlondeTheory Between that and the Italy earthquake, it's been a very sad news day. ",87
0,1467999423,Mon Apr 06 23:11:28 PDT 2009,NO_QUERY,elenarr,blegghhhh i have to go to work ,31
0,1468252457,Tue Apr 07 00:33:25 PDT 2009,NO_QUERY,gbay,@bavster_twit u can't sip crap vodka! Nope not done #c25k got ominous knee pain - not good ,91
0,1467881457,Mon Apr 06 22:38:20 PDT 2009,NO_QUERY,kortt,sooo sick of the snow  ughh,27
0,1467964211,Mon Apr 06 23:01:26 PDT 2009,NO_QUERY,nzcjs,"@whoisariston No problem, tongue-in-cheek remark.  Lots of acronyms, but no NZ ",79
0,1468101990,Mon Apr 06 23:43:26 PDT 2009,NO_QUERY,MellyFed,headache ,9
0,1468178802,Tue Apr 07 00:08:36 PDT 2009,NO_QUERY,JoeJFletcher,Left head phone has died this morning. 1 head phone to keep me company on my journey ,85
0,1468221048,Tue Apr 07 00:22:43 PDT 2009,NO_QUERY,katc84,isnt feelin 100% 2day ,22
0,1467889988,Mon Apr 06 22:40:36 PDT 2009,NO_QUERY,FeedMeTrance,"has 0g of milky bar left, and around 200ml of coke ",51
0,1468084012,Mon Apr 06 23:37:32 PDT 2009,NO_QUERY,yehsung,I think I need to get laid. Sad revolution I had earlier rofl ,62
0,1468194775,Tue Apr 07 00:13:49 PDT 2009,NO_QUERY,bondibeachgirl,@lili_marlene Ohh that sux ,27
0,1467986374,Mon Apr 06 23:07:46 PDT 2009,NO_QUERY,yo_its_shannon,I want to be back in LA ,24
0,1467890222,Mon Apr 06 22:40:40 PDT 2009,NO_QUERY,AUSTINMONIQUE,@karenucol ah! I bet it does I've been like craving to play softball or basketball !!! But I have noo time ,107
0,1468060378,Mon Apr 06 23:30:10 PDT 2009,NO_QUERY,Buffaliscious,"Why can't airfare go down? Or, why do I have to live in Texas!! I don't know if I'll be able to make it to Iowa. ",113
0,1468199133,Tue Apr 07 00:15:16 PDT 2009,NO_QUERY,lauraamalone,at wye river.. It's really cold! This internet is really expensive ,67
0,1467897316,Mon Apr 06 22:42:37 PDT 2009,NO_QUERY,nicolegreen,@hyperbets i hope this doesn't last too long.  i feel miserable!,64
0,1467960735,Mon Apr 06 23:00:29 PDT 2009,NO_QUERY,DolfinFan,@LizChavez I can't set my feet on the ground. The missing eyelid people might get me!  ,87
0,1468277153,Tue Apr 07 00:42:02 PDT 2009,NO_QUERY,rsefuck,She now wants an mmmf except I have to only play a supporting role  would mind but the other two guys have huge cocks what am I to do? ,135
0,1467877496,Mon Apr 06 22:37:16 PDT 2009,NO_QUERY,lizzzzlemon,@Brandizzzle08 yoyoyo. my internet has been rude tonight. it JUST reconnected and I'm about to go to bed. ,106
0,1468206353,Tue Apr 07 00:17:41 PDT 2009,NO_QUERY,Second_Advent,@vanidosa27 What's wrong? why do you need an inhaler? I didn't even know you were sick  Hope you start feeling better,117
0,1468112535,Mon Apr 06 23:46:56 PDT 2009,NO_QUERY,lydkwan,is crying inside. Please oh please let it rain  so warm.,56
0,1468245379,Tue Apr 07 00:31:01 PDT 2009,NO_QUERY,Jumile,"@ZappoMan oh, your tweet was about weapons? That's covered by Pandora's Box - can't uninvent it, leaving us all with MAD ",121
0,1467916959,Mon Apr 06 22:48:04 PDT 2009,NO_QUERY,_emmajane_,@OfficialRandL when is the announcement? i stayed up late last night ,69
0,1467843075,Mon Apr 06 22:28:15 PDT 2009,NO_QUERY,darkninja757,sadly is going to bed. ,23
0,1467854706,Mon Apr 06 22:31:15 PDT 2009,NO_QUERY,ktribb80,I'm stuck awake in the middle of the night for the second day in a row. And I felt terrible yesterday. ,103
0,1467946137,Mon Apr 06 22:56:25 PDT 2009,NO_QUERY,kelilyma,Can't sleep again. Face is kinda swollen. Don't let me be allergic to the thing that'll get me to Thursday. School tomorrow? Doubtful. ,135
0,1468218798,Tue Apr 07 00:21:52 PDT 2009,NO_QUERY,Sucalakafufu,is again in the math lab ,25
0,1467820835,Mon Apr 06 22:22:25 PDT 2009,NO_QUERY,cyantist,@tea oh! i'm so sorry  i didn't think about that before retweeting.,67
0,1468075908,Mon Apr 06 23:34:56 PDT 2009,NO_QUERY,Georgiesaur,@laurwee_boo im ok I guess had a hard day ,42
0,1468278840,Tue Apr 07 00:42:39 PDT 2009,NO_QUERY,markbrown83,off to work ,12
0,1467947557,Mon Apr 06 22:56:50 PDT 2009,NO_QUERY,katprimeau,wheat bread from the dollar store just doesn't toast nicely  going over my taxes and calling it an early night,110
0,1468248484,Tue Apr 07 00:32:03 PDT 2009,NO_QUERY,Heilewelt,"Good morning world, couldn't sleep tonight  Copenhagen doesn't want to leave my head...",87
0,1468268236,Tue Apr 07 00:38:54 PDT 2009,NO_QUERY,stephenplynch,"starting to resent always being struck by creativity after midnight, then having to get up for work in the morning ",115
0,1468013773,Mon Apr 06 23:15:43 PDT 2009,NO_QUERY,Zwaapeh,Someones alarm clock or a phone woke me up at 3am...Still got my headache from yesterday night ,95
0,1467992866,Mon Apr 06 23:09:38 PDT 2009,NO_QUERY,TheBoss63,@Wyldceltic1 He has Karate tournament in 8 weeks  ,50
0,1467972493,Mon Apr 06 23:03:43 PDT 2009,NO_QUERY,HeidiCortez,is at Beso in Hollywood... so tired ,36
0,1468273157,Tue Apr 07 00:40:37 PDT 2009,NO_QUERY,CllrDaisyBenson,On the train sans Guardian ,27
0,1468155968,Tue Apr 07 00:01:17 PDT 2009,NO_QUERY,room2breathe,I just had two people stop following me ,40
0,1467913111,Mon Apr 06 22:46:57 PDT 2009,NO_QUERY,nssmom,"#3 woke up and was having an accident - &quot;It's pushing, it's pushing!&quot; he was crying because he couldn't stop from wetting his pants.  ",144
0,1468000700,Mon Apr 06 23:11:50 PDT 2009,NO_QUERY,sirultimos,Sleep time.  Tomorrow is gonna suck ,36
0,1467909292,Mon Apr 06 22:45:54 PDT 2009,NO_QUERY,satori,"@soillodge yes, it will be. it's only Monday ",45
0,1468206751,Tue Apr 07 00:17:47 PDT 2009,NO_QUERY,CaitlinInStIves,Taking Angus for a check-up today. I always quietly dread it but this time he's poorly so I know the lung function tests will be crap. ,135
0,1468242537,Tue Apr 07 00:30:06 PDT 2009,NO_QUERY,LibWilk,Oh noooooo Kath is back from Annual Leave!!!!!  du du duuuuuuuu!,64
0,1467810369,Mon Apr 06 22:19:45 PDT 2009,NO_QUERY,_TheSpecialOne_,"@switchfoot http://twitpic.com/2y1zl - Awww, that's a bummer.  You shoulda got David Carr of Third Day to do it. ;D",115
0,1468012988,Mon Apr 06 23:15:29 PDT 2009,NO_QUERY,aleskywalker,@nick_carter I will wait for you at fanclub chat.. even tough you're not my favorite ,85
0,1468006296,Mon Apr 06 23:13:27 PDT 2009,NO_QUERY,shroedernz,going thru town and traffic on bypass is stink ,47
0,1467901250,Mon Apr 06 22:43:44 PDT 2009,NO_QUERY,jiriteach,"Geez what a busy afternoon. Meetings, emails, meetings and email and more meetings. 6pm and the day is still going! Ah its dark and ",132
0,1467962336,Mon Apr 06 23:00:55 PDT 2009,NO_QUERY,umfoo,"my heart is broken every morning dropping Foo at pre school, now i understand when moms say &quot;he has my heart broken&quot;. ",128
0,1468208830,Tue Apr 07 00:18:29 PDT 2009,NO_QUERY,MiaLotta,am trying to fit all my stuff in a tiny bag so i can take it on as hand luggage. dont think its gonna work ,107
0,1467839007,Mon Apr 06 22:27:08 PDT 2009,NO_QUERY,eyezup,@mercedesashley Damn! The grind is inspirational and saddening at the same time.  Don't want you to stop cuz I like what u do! Much love,136
0,1468075570,Mon Apr 06 23:34:50 PDT 2009,NO_QUERY,MJ_Watson,My #art is regressing... ,25
0,1467949969,Mon Apr 06 22:57:32 PDT 2009,NO_QUERY,mortambo,Well bed time now. 1 am. *sighs* Back to 6 am mornings for a week on Wednesday. ,80
0,1467896777,Mon Apr 06 22:42:28 PDT 2009,NO_QUERY,EricaLeigh777,@MizzChievouz Hey girl. The site is back.  Girlyvue is back and they have even more videos. ,92
0,1468111918,Mon Apr 06 23:46:43 PDT 2009,NO_QUERY,taolynn,@Contempted Did the heroics ever go through! If not sorry! ,59
0,1468205749,Tue Apr 07 00:17:26 PDT 2009,NO_QUERY,gregacious,Just saw 1 little and 1 huge stingray in foot-deep water off catseye beach at low tide. No turtles yet.  ,105
0,1467861571,Mon Apr 06 22:33:01 PDT 2009,NO_QUERY,jessejoseph,"@stustone Your show is whack. Way worse than whack, it's wiggety-whack.    :*(:*(:*(",84
0,1468035417,Mon Apr 06 23:22:24 PDT 2009,NO_QUERY,Setmefree2,"Lost my phone some where.maybe in the grass, its just so long, hope it doesn't rain ",84
0,1467815923,Mon Apr 06 22:21:07 PDT 2009,NO_QUERY,fatkat309,some1 hacked my account on aim  now i have to make a new one,60
0,1467918560,Mon Apr 06 22:48:32 PDT 2009,NO_QUERY,jkenneth,"@treesahquiche okay, about the applepears, I've talked to a few people and they've ALL had them before. No one ever told me, never ",131
0,1468190752,Tue Apr 07 00:12:27 PDT 2009,NO_QUERY,Goldae,@pilvlp My luck I'd probably get stopped by a cop or something stupid!  ,72
0,1468200671,Tue Apr 07 00:15:44 PDT 2009,NO_QUERY,jfergie84,"had a flu shot at work, now my arm hurts ",41
0,1468097160,Mon Apr 06 23:41:52 PDT 2009,NO_QUERY,ennaig,missed today's ELLEN ,21
0,1468231183,Tue Apr 07 00:26:11 PDT 2009,NO_QUERY,khushi4all,@indiblogger  do i neeI dotn get any comments and suggestions ,62
0,1468224414,Tue Apr 07 00:23:54 PDT 2009,NO_QUERY,MAGGIECHICKEN,YAY hannah montanas on disney channel fun ......NOT ,52
0,1467965994,Mon Apr 06 23:01:56 PDT 2009,NO_QUERY,lanaveenker,@AmandaEnglund Sorry to hear about your loss.     There have been many this year so far.,88
0,1468207293,Tue Apr 07 00:17:58 PDT 2009,NO_QUERY,hayles,"@m0nkfish Eww. Hershys kisses are ok, but not amazing ",54
0,1468050670,Mon Apr 06 23:27:16 PDT 2009,NO_QUERY,cartimandua77,@chimpytwit brilliant idea. just bring as much as you think you'll spend &amp; I'll swap you. bring a brolly ,109
0,1467888953,Mon Apr 06 22:40:20 PDT 2009,NO_QUERY,stefanip,"@riancurtis  i'm here, friend, and i love you.",46
0,1467891880,Mon Apr 06 22:41:06 PDT 2009,NO_QUERY,Ps8612,"Argh! I was suuuper sleepy an hour ago, now I'm wide awake.  Hope I don't stay up all night. :-/",96
0,1467979491,Mon Apr 06 23:05:45 PDT 2009,NO_QUERY,TeresaUlring,@PaulColes  hmmm...greed is good when it motivates the individual to do better-not so much when it takes away from others ,122
0,1468159899,Tue Apr 07 00:02:31 PDT 2009,NO_QUERY,spark1duh,"just microwaved a kashi chicken and spinach thing, and put in the Milk dvd. anyone seen it? i bet it's good. i still havent seen slumdog ",137
0,1467843734,Mon Apr 06 22:28:26 PDT 2009,NO_QUERY,chatpataa,my nokia 1110 died..  ,22
0,1468050664,Mon Apr 06 23:27:13 PDT 2009,NO_QUERY,joiette,gonna try to get some sleep in this hotel room ,47
0,1467895478,Mon Apr 06 22:42:06 PDT 2009,NO_QUERY,sprtsgrl04,day 2. a lot harder than day 1. let's see how day 3 goes tomorrow. ,67
0,1468261518,Tue Apr 07 00:36:35 PDT 2009,NO_QUERY,CloverMay,baking oatmeal + chocolate chip cookies to make me tired.  i can't sleep ,73
0,1467968155,Mon Apr 06 23:02:31 PDT 2009,NO_QUERY,mia_19,gotta repeat  whole art folio cuz old one with a whole terms work got wet ,74
0,1467992592,Mon Apr 06 23:09:33 PDT 2009,NO_QUERY,koenn,@Unholyknight so did your mom last night.  brb while I figure out whether I just burned you or myself the most.,111
0,1467917484,Mon Apr 06 22:48:13 PDT 2009,NO_QUERY,FuzzyPandaButt,This trolley has up packed in like sardines! Padre game and they REMOVE a car?! Good call MTS ,94
0,1468053869,Mon Apr 06 23:28:14 PDT 2009,NO_QUERY,vinternals,"@cloudpimps d'oh! At least you're getting a decent exchange rate at the moment, sterling is still getting flogged ",114
0,1468214303,Tue Apr 07 00:20:20 PDT 2009,NO_QUERY,debbiechong,@KateriH How was the TJ dinner tonight? My freezer melted down. ,64
0,1468276918,Tue Apr 07 00:41:58 PDT 2009,NO_QUERY,Naomi_Jaine,"feeling very poorly and sorry for myself. Can't swallow, ow  Stupid glands.",75
0,1468093726,Mon Apr 06 23:40:43 PDT 2009,NO_QUERY,purplewolf,"Mum's been taken to hospital, they don't know what's wrong, she's been vomiting since yesterday. Rushing back to get to the hospital ",133
0,1467900033,Mon Apr 06 22:43:23 PDT 2009,NO_QUERY,edlimagno,@ScoutBuck tons no hay Troll? ahhhh ,36
0,1468078493,Mon Apr 06 23:35:44 PDT 2009,NO_QUERY,kennyduduxd,Can't sleep  dam naps lol... and its hot,40
0,1468121052,Mon Apr 06 23:49:49 PDT 2009,NO_QUERY,angelarg,@TheBlondeTheory  ditch in another parish. Some really sick people in this world. ,82
0,1468279721,Tue Apr 07 00:42:58 PDT 2009,NO_QUERY,maynot0703,"OMG my girl just woke me up, reason doesnt matter &amp; now I cant fall back to sleep  Gotta b up at 5 so maybe I'll just stay up. **sigh**",139
0,1467818007,Mon Apr 06 22:21:39 PDT 2009,NO_QUERY,Anthony_Nguyen,Bed. Class 8-12. Work 12-3. Gym 3-5 or 6. Then class 6-10. Another day that's gonna fly by. I miss my girlfriend ,113
0,1468257623,Tue Apr 07 00:35:12 PDT 2009,NO_QUERY,timdorr,Craaaaap. My Macbook Pro is kernel panicking a lot now. I think I'm going to be forced into an upgrade sooner than this summer ,127
0,1468237660,Tue Apr 07 00:28:25 PDT 2009,NO_QUERY,justine21,Whoh what a day... Now for the shut part... Hydraulics assignment time ,71
0,1468010236,Mon Apr 06 23:14:41 PDT 2009,NO_QUERY,LeahPaskalides,home for spring break. no one is home tho ,42
0,1468068620,Mon Apr 06 23:32:39 PDT 2009,NO_QUERY,Daryen,Meat Week Day 3: Tummy hurts every night ,41
0,1467834053,Mon Apr 06 22:25:52 PDT 2009,NO_QUERY,thelazyboy,sleep soon... i just hate saying bye and see you tomorrow for the night. ,73
0,1467922983,Mon Apr 06 22:49:51 PDT 2009,NO_QUERY,cinnayum,http://twitpic.com/2y34e - I wanna wear my Doc Martens out! Haven't worn them since December. ,94
0,1467986976,Mon Apr 06 23:07:55 PDT 2009,NO_QUERY,zerhynn,@georgeruiz Unfortunately one of those moments wasn't a giant squid monster. ,77
0,1468135546,Mon Apr 06 23:54:41 PDT 2009,NO_QUERY,Bosun_McShiny,@oliyoung But that requires assembly! Assembly is completely overrated tonight. This is harder than I thought ,110
0,1467837189,Mon Apr 06 22:26:38 PDT 2009,NO_QUERY,cityrat59,"@mangaaa I hope they will increase the capacity fast, yesterday was such a pain. Got the fail whale +15 times in 2 hours.... ",125
0,1467965949,Mon Apr 06 23:01:55 PDT 2009,NO_QUERY,LadyLTattoos,@QuanDotCom I miss mine too! ,29
0,1468076636,Mon Apr 06 23:35:09 PDT 2009,NO_QUERY,britto819,damnnn! i missed 11:11 ,23
0,1468147072,Mon Apr 06 23:58:31 PDT 2009,NO_QUERY,earthcrew,damn its down. ,15
0,1467871956,Mon Apr 06 22:35:46 PDT 2009,NO_QUERY,TimelessAKA,yes yes still trying to find a picture that will upload correclty.. ,68
0,1467982795,Mon Apr 06 23:06:42 PDT 2009,NO_QUERY,TiffinyB,"I am home missing my baby  Busy week ahead Fri is a chill day with my guy and kids, Egg hunt Sat, Spiral and DMB Sat night and Easter!",134
0,1468014803,Mon Apr 06 23:16:01 PDT 2009,NO_QUERY,Danaye,"My goodness, it's freezing down here !!!!! ",43
0,1468219521,Tue Apr 07 00:22:07 PDT 2009,NO_QUERY,jtmal0723,@jmielcarz send some of that warmness my way.... it's cold ,59
0,1468010183,Mon Apr 06 23:14:42 PDT 2009,NO_QUERY,marythedork,@sarahsaturday I'm sorry your gift card ran out.... That suck. ,63
0,1468107426,Mon Apr 06 23:45:15 PDT 2009,NO_QUERY,iain20,Up early ,9
0,1468212357,Tue Apr 07 00:19:41 PDT 2009,NO_QUERY,justtwig,has a cold from playing outside yesterday ,42
0,1468077700,Mon Apr 06 23:35:28 PDT 2009,NO_QUERY,senorkaos,Somebody is selling the Japan only release of my first album on E Bay for $25. Damn thats it? A classic is worth more than that! ,129
0,1467929915,Mon Apr 06 22:51:46 PDT 2009,NO_QUERY,zeegirl602,"My bathtub drain is fired: it haz 1 job 2 do, &amp; it iz FAIL. I got all Drano on its ass, &amp; iz STILL NOT DRAINING. I wanna shower, dangit!! ",146
0,1468051911,Mon Apr 06 23:27:37 PDT 2009,NO_QUERY,evanhaldrich,@mouthsex i asked everyone how they were doing yesterday and not a single tweet back ,85
0,1468143213,Mon Apr 06 23:57:10 PDT 2009,NO_QUERY,gogogadgetkat,I'm frankly disappointed and offended that there is a blogger writing AGAINST FU Penguin ,89
0,1468261386,Tue Apr 07 00:36:30 PDT 2009,NO_QUERY,Maria_143,Anybody willing to help me??? I've been trying to make a sad tune on the piano for a new song but it always ends up happy and bright  ???,137
0,1468244282,Tue Apr 07 00:30:40 PDT 2009,NO_QUERY,SamBusbySleeps,Work today ,11
0,1467872247,Mon Apr 06 22:35:51 PDT 2009,NO_QUERY,OhShayLaVie,@labelsnotlove   my home town. My mammy called all depressd.  Pls explain y a parent let their 8yr old child walk alone? Hello? Its 2009!,137
0,1468052623,Mon Apr 06 23:27:50 PDT 2009,NO_QUERY,tomazstolfa,I've just spent 1 hour to enter all the bureaucratic nonsense for March. What a waste of my time ,97
0,1468010346,Mon Apr 06 23:14:43 PDT 2009,NO_QUERY,Kelsey_Leigh,Why does school take over your life so much you don't get sleep anymore  .. I am still doing school work and have more to do as well,132
0,1468130270,Mon Apr 06 23:52:51 PDT 2009,NO_QUERY,amyamoore,Why do people keep following me and then randomly stop?  It makes me sad!,73
0,1467896463,Mon Apr 06 22:42:22 PDT 2009,NO_QUERY,algaebiofuels,getting annoyed easily today  &gt;&gt;&gt; biofuel proposal: getting annoyed easily today  &gt;&gt;&gt; biof.. http://tinyurl.com/ceprvs,136
0,1468137609,Mon Apr 06 23:55:14 PDT 2009,NO_QUERY,aabuke,@muzocan we should talk about this australia issue.. ,53
0,1468124898,Mon Apr 06 23:50:59 PDT 2009,NO_QUERY,Goodgirl28,@Kal_Penn I will miss you on the show... you were awesome!  What a shock!!  ,76
0,1468199745,Tue Apr 07 00:15:25 PDT 2009,NO_QUERY,ffmusicdj,DAMN- my PC has COMPLETELY given out  this sucks ...,52
0,1467950649,Mon Apr 06 22:57:44 PDT 2009,NO_QUERY,TymeekVasquez,@miamiiboii dead @ yu gettin on wen im leavin ,46
0,1468173375,Tue Apr 07 00:06:51 PDT 2009,NO_QUERY,maryleighsmom,Can't sleep. It's 2:05am--Ugh!!! I'm not even sleepy ,53
0,1468000929,Mon Apr 06 23:11:55 PDT 2009,NO_QUERY,RobKardashian,Just picked up some oats from the market to eat for breakfast with my boy @adamgoldston now time to do work at USC... late night ,129
0,1467923235,Mon Apr 06 22:49:55 PDT 2009,NO_QUERY,Bunkermeister,When to the shoe repair shop and the guy could not find my shoes!  So I have to go back and see if he can find them in a couple days. ,134
0,1467950975,Mon Apr 06 22:57:52 PDT 2009,NO_QUERY,sunsetphotograf,stupid arranged marriages... i'll convert so you can marry me...love you! ,74
0,1468051061,Mon Apr 06 23:27:21 PDT 2009,NO_QUERY,canu_diggit,@SimoneKali Get me an autograph and shout out! You have to record it though. My computer is dead so I can't listen. ,116
0,1468052499,Mon Apr 06 23:27:48 PDT 2009,NO_QUERY,ylizabeth,i can't concentrate ,20
0,1468205332,Tue Apr 07 00:17:20 PDT 2009,NO_QUERY,LCornman,Cant sleep. Ugh. If this is going to be a trend i.ll need to find something to do with my wakeful night hours. Read? Learn a language? ,135
0,1467881686,Mon Apr 06 22:38:24 PDT 2009,NO_QUERY,aoski,@LoveMeagan it doesn't work your fan is upset ,46
0,1467890723,Mon Apr 06 22:40:48 PDT 2009,NO_QUERY,Arneenxx,Is terrified she accidentally deleted a reference in her management assignment and hopes she doesnt get in trouble when she gets back ,134
0,1467926444,Mon Apr 06 22:50:48 PDT 2009,NO_QUERY,ElliotTucker,Nasty budget due and my iphone is being sent to Apple today. ,61
0,1467968722,Mon Apr 06 23:02:41 PDT 2009,NO_QUERY,seaglopur,"has Finland sleeping for the night, not really enough time ",59
0,1468050051,Mon Apr 06 23:27:03 PDT 2009,NO_QUERY,yellows_rock,@smokey_robinson  you fell off my list...did I offend you?  ,60
0,1468032622,Mon Apr 06 23:21:30 PDT 2009,NO_QUERY,BreThayer,Sad about Kutner being killed off my fav show House! ,53
0,1468036478,Mon Apr 06 23:22:44 PDT 2009,NO_QUERY,kasperapd,Completely wiped and reloaded the 8900.... Lost all BBM contacts    Going to bed sad.,85
0,1467818020,Mon Apr 06 22:21:39 PDT 2009,NO_QUERY,itsanimesh,really don't feel like getting up today... but got to study to for tomorrows practical exam... ,95
0,1468060828,Mon Apr 06 23:30:18 PDT 2009,NO_QUERY,kurosevic,@nbensalem i'm sitting at my house and i'm sooo not looking forward to my one class tomorrow. ,94
0,1467822519,Mon Apr 06 22:22:49 PDT 2009,NO_QUERY,gzacher,Ugh....92 degrees tomorrow ,27
0,1467948169,Mon Apr 06 22:57:01 PDT 2009,NO_QUERY,BellaTanner,ill so i cant go to the cinema!! ,33
0,1468157999,Tue Apr 07 00:01:55 PDT 2009,NO_QUERY,Brappie,Just did 5km on the tready and want to die... I'm not built for running... ,75
0,1468261947,Tue Apr 07 00:36:43 PDT 2009,NO_QUERY,Reptar01,my facebook is Fucked. ,23
0,1467876133,Mon Apr 06 22:36:54 PDT 2009,NO_QUERY,benboarder,has lost his ring. It's no-where to be seen ,44
0,1467961106,Mon Apr 06 23:00:36 PDT 2009,NO_QUERY,la_discoteca,I don't want to walk home in this snow. Who wants to pick me up? ,65
0,1467979291,Mon Apr 06 23:05:41 PDT 2009,NO_QUERY,MeghTW,watching Fallon with mom and working on a project...school is hard ,67
0,1468080524,Mon Apr 06 23:36:22 PDT 2009,NO_QUERY,Msjackson88,still no &quot;followers&quot;   please some1 inform me on how this works????,77
0,1467951422,Mon Apr 06 22:57:57 PDT 2009,NO_QUERY,felloff,sad that the 'feet' of my macbook just fell off : sad that the 'feet' of my macbook just fell off ,98
0,1467972931,Mon Apr 06 23:03:50 PDT 2009,NO_QUERY,cmsebest,just finished watching the movie Prayers for Bobby. Broke my heart ,67
0,1467924690,Mon Apr 06 22:50:17 PDT 2009,NO_QUERY,FlyRice,Good GOD they ruined my belly button!!!  ,41
0,1468199393,Tue Apr 07 00:15:18 PDT 2009,NO_QUERY,Abieeee,Jammed my finger and it hurts really badly. ,44
0,1468280970,Tue Apr 07 00:43:22 PDT 2009,NO_QUERY,EvilSue,and finito! All bathroom contractors been thru the house. Quotes incoming then i need to bite the bullet ,105
0,1467983247,Mon Apr 06 23:06:50 PDT 2009,NO_QUERY,MichaelPe,@FollowSavvy I never found her. everytime I click on her twitter thing through your myspace..... it goes to some dude's page ,125
0,1468012316,Mon Apr 06 23:15:17 PDT 2009,NO_QUERY,upsideumop,So the procrastination starts early in the quarter. I don't want to reaaaaad and write a paper ,95
0,1468168723,Tue Apr 07 00:05:24 PDT 2009,NO_QUERY,Missinjeans,@CHRISDJMOYLES I'm not excited as I live in Wales ,50
0,1468203427,Tue Apr 07 00:16:40 PDT 2009,NO_QUERY,twitt_twattery,Still feel feckin arseholed...a sign of old age me thinks ,58
0,1467929601,Mon Apr 06 22:51:40 PDT 2009,NO_QUERY,auntynessanoo,@corrosivecandy Ive forgotten how to snoo-snoo  I wonder if snoo-snoo and I will ever meet again...,99
0,1467995216,Mon Apr 06 23:10:17 PDT 2009,NO_QUERY,Reynaga12345,Still doing my homework!!! ,27
0,1468175029,Tue Apr 07 00:07:21 PDT 2009,NO_QUERY,omgitsnoelle,Good morning... I wish the weather was as good as in Germany today ,67
0,1468201147,Tue Apr 07 00:15:53 PDT 2009,NO_QUERY,poisonfruitloop,@JesMayhemWA Still trying to sell the prelude? ,47
